Server_Namespaces_http___nextusc_com_conneXt_,5032,Object
Server_Namespaces_http___nextusc_com_conneXt__IsNamespaceSubset,6050,Variable
Server_Namespaces_http___nextusc_com_conneXt__NamespacePublicationDate,6051,Variable
Server_Namespaces_http___nextusc_com_conneXt__NamespaceUri,6052,Variable
Server_Namespaces_http___nextusc_com_conneXt__NamespaceVersion,6053,Variable
Server_Namespaces_http___nextusc_com_conneXt__StaticNodeIdTypes,6054,Variable
Server_Namespaces_http___nextusc_com_conneXt__StaticNumericNodeIdRange,6055,Variable
Server_Namespaces_http___nextusc_com_conneXt__StaticStringNodeIdPattern,6122,Variable
