Ape,15111,Object
ApeType,15001,ObjectType
CommunicationType,15089,ObjectType
ConfigurationType,15097,ObjectType
EthernetInterfaceType,15092,ObjectType
FooAnalogItemType,15102,VariableType
InfoType,15057,ObjectType
IOType,15099,ObjectType
LocationType,15065,ObjectType
MeasurementType,15098,ObjectType
SNTPServerType,15086,ObjectType
TimeSettingsType,15078,ObjectType
TimeType,15068,ObjectType
USBType,15093,ObjectType
ZebraSystemType,15094,ObjectType
